统计年度,地区名称,人口数,0-14岁人口数,15-64岁人口数,65岁及以上人口数,总抚养比,少年儿童抚养比,老年人口抚养比,老龄化率,养老床位,经济(亿元),养保支出(亿元),养老床位_5年均值增长率,老龄化率增长率,床位增长率,经济增长率,养保支出增长率,老龄化率_lag1,老年人口抚养比_lag1,养老床位_lag1,65岁及以上人口数_lag1,人口数_lag1,15-64岁人口数_lag1,经济(亿元)_lag1,养保支出(亿元)_lag1,老龄化率_3年均值,老龄化率_3年标准差,老年人口抚养比_3年均值,老年人口抚养比_3年标准差,养老床位_3年均值,养老床位_3年标准差,65岁及以上人口数_3年均值,65岁及以上人口数_3年标准差,经济(亿元)_3年均值,经济(亿元)_3年标准差,养保支出(亿元)_3年均值,养保支出(亿元)_3年标准差,床位覆盖率
2017,北京市,-0.8112945929068032,-0.9627926246921799,-0.7612359709474142,-0.7256671539099964,-1.3709625318537282,-1.4723151102308412,-0.03045860077359471,0.26910788000933555,0.11065096566763276,0.024618563014653077,-0.65674333690642,1.088241246515804,0.2344503909003348,0.2044982097079123,0.5497394669426559,0.17951128817433679,0.22335426269835548,-0.08347529284410506,0.003045409917275036,-0.731194825941321,-0.8110998988584639,-0.7595329661110879,-0.004268709976198147,-0.6934670465296132,0.17522201912565333,0.6964265790121537,-0.14225035142527992,0.5523007932630436,0.0379940272026605,-0.0826474167239952,-0.7424830651603808,-0.37334625708931535,0.00016123711709312925,0.2156255551493705,-0.6848707598252267,-0.42358798513778406,2.969370525199907
2018,北京市,-0.8130557598938324,-0.9812063783179675,-0.7450252531403126,-0.7968876069606075,-1.7690497942905659,-1.6076611375400924,-0.4554042712804474,-0.14537908739177807,0.13244170072676972,0.15519610321504462,-0.5375320474955774,0.8191270307040343,-2.4921111141836523,-0.1783698545891789,0.6125026187560598,0.20454560735692873,0.4964151070754816,0.19092543528042147,0.15281293975998567,-0.688364636695904,-0.8132022389070411,-0.7704257617475889,0.1195750921008967,-0.5926307554018825,0.24824550271919638,-0.028174733419947803,-0.06697003410663262,-0.11674419506227185,0.11079185738530066,-0.1374966351863949,-0.7317679602910365,-0.5909730544190727,0.12127619186234158,0.45897296162420426,-0.5905281949092713,-0.12344254989318977,3.6671404349070933
2019,北京市,-0.8195068899812683,-0.9865413528162927,-0.7539022441816696,-0.7912274801430632,-1.7323467133566728,-1.6122752066529078,-0.3940719064650255,-0.07878593375306589,-0.2699888917166638,0.24996637998930787,-0.3992237440308284,-0.4860334289588029,-0.5422920566070424,-1.2999168665000496,-0.2328992710400155,0.16179248652559092,0.04775440573407934,-0.2719766625992143,0.17503249460604023,-0.7634601349117345,-0.8149814415686735,-0.754185159612283,0.2600300357212833,-0.4611815027803254,0.21328988936625554,0.07132998553482577,-0.10825278876524558,-0.01247860095425301,0.030443822282587477,0.800117326781021,-0.7405347565434894,-0.5366723626140851,0.24351199014335637,0.33568574653317323,-0.46206143346374423,0.07122317351893273,1.8900362697617599
2020,北京市,-0.8012261183382396,-0.9198730977178381,-0.768966222948551,-0.6707367460426924,-0.9460820203351491,-1.2320759117569207,0.28667353415414853,0.5361353137693788,-0.22336577890239664,0.2701475434269506,-0.3276253720123043,-0.46435329795546065,1.8410760052961084,-0.06376702300472313,-1.5193925149360015,-0.1374801476699317,0.11983804977098975,-0.20516605053411238,-0.23531752783516016,-0.7574920453374345,-0.8214986360804009,-0.7630785153153966,0.36196911238630436,-0.30867477953584715,0.31089478129431863,1.1821688604191565,0.00894166651855845,1.174372863915167,-0.08436314470281564,0.7569693396271575,-0.7212260546156328,-0.09105162716460288,0.33165878533709564,-0.3162786967650919,-0.34090213080361487,-0.11447163880500809,1.3794371235516323
2021,北京市,-0.8005005519878376,-0.908606655599901,-0.7812923865111167,-0.6170469707555741,-0.6383125701348679,-1.1354880649953185,0.6288643209921919,0.8464807422613305,-0.2584972142968474,0.47686752910521235,0.15874977583766992,-0.5621134296211061,0.32664057432031124,-0.3614151324121468,1.3875959353747864,0.9784063613252347,0.7854584911398029,0.5363840215227602,-0.18777691897277018,-0.630445511370169,-0.8030306555859257,-0.778170264406263,0.3836768591280324,-0.2297262794628399,0.6734431910883307,1.8726229324574262,0.4096272264403895,1.8834545117393955,-0.21873518394953614,-0.6074277813182263,-0.6580098985042928,0.16144354854430337,0.4471413049565945,0.49227964312077716,-0.08457756281134383,1.5344987631487805,1.0130559296338038
2022,北京市,-0.8020623913759721,-0.911313000846695,-0.792139515920892,-0.568586057239836,-0.41668242757251495,-1.115493765506452,0.9420974698709552,1.14074357404316,-0.2182624756556238,0.4969344411960026,0.19895966845421106,-0.673015970396031,0.19402661089666248,-0.08919152343442723,-1.564535285553721,-0.2846431559371224,1.121391363718037,0.9091395149802685,-0.22359970574197144,-0.5738345204036135,-0.8022976588903632,-0.7905191511524525,0.6060339650215031,0.3065790486193132,1.119210294997589,0.6498438262180539,0.9034013507885059,0.6267661436768462,-0.20095597665668744,-0.624040448988088,-0.5797487488325627,-0.37469689320415744,0.5358047412402688,0.49180798078980364,0.13563370746331554,1.4466542468428834,0.9498416370474079
2014,吉林省,-0.6019156046662164,-0.7764358853319316,-0.5173720058889422,-0.6971471270206786,-1.6151791857600153,-1.2431496776276774,-0.7357807961509485,-0.5064838286032979,-0.5563100901814375,-0.7822900822099345,-0.9226325325800392,0.18611784007865093,0.04343562410023321,0.056495871163975434,-0.540253835565535,-0.19542446805987304,-0.5277009199840353,-0.770670159799441,-0.5803852349140661,-0.6972131375033972,-0.6019777728783688,-0.5130752032016851,-0.7718453436458851,-0.9006251883591129,-0.45202673501009255,-0.668612176061334,-0.6971391419836952,-0.6915264477284404,-0.5608045901074066,-0.5200513822031789,-0.6818417429606447,-0.7264339420294827,-0.7650792691472795,-0.8948840621787355,-0.9018132147364925,-0.9285997984162446,0.2733044644251598
2015,吉林省,-0.6014548592686317,-0.7879458985220803,-0.5238889503724492,-0.6434306407896307,-1.4937766872863698,-1.2739101383797802,-0.5035939864925648,-0.25863692175151515,-0.6293742306873177,-0.780205197703187,-0.8121735269211161,-0.45063029701819685,0.37845864203255586,-0.61799324028887,-1.7214457995964774,0.8546170455645432,-0.34312279715003424,-0.5773966034682527,-0.5272732400041504,-0.658292859044332,-0.6016790523431571,-0.5261122354262697,-0.7483713257738225,-0.8858155386902453,-0.33026838206889525,-0.017267446200463294,-0.5785524055623857,-0.1706415333496922,-0.5769663503024787,-0.5145565649987404,-0.6564722542919817,-0.45243335988127875,-0.7604134270291782,-0.9224478861709906,-0.8586773945928389,-0.4387737732063005,-0.16138229501681672
2016,吉林省,-0.609528321545121,-0.7595345764045381,-0.5410710306256984,-0.654437883654593,-1.3497876774687902,-1.1201078346192674,-0.49702266169091264,-0.2793705774853795,-0.7112489653855429,-0.7636347009433785,-0.7952738422153645,-0.722808084845941,-0.9323133196933971,-0.7132139174553409,-0.9108857679525274,-0.23414163059896945,-0.07484134128026088,-0.32447071493608043,-0.6017752094349392,-0.6016537038137724,-0.601213588566153,-0.5326411938446409,-0.7461287323278069,-0.7640170596120954,-0.18492427372083411,-0.5458418462968327,-0.4247539078146112,-0.6229222733963469,-0.6123182146694032,-0.23662622242531003,-0.6284844495982886,-0.6944374619598288,-0.7458812964164119,-0.9604856981550163,-0.8068480616031246,-0.42883315500080693,-0.4184340313799583
2017,吉林省,-0.616466206850973,-0.7746054450670393,-0.5639780496884009,-0.5651597951893735,-1.0716912565466026,-1.1247219037320826,-0.06112478318130586,0.16837151031193262,-0.23575423243622928,-0.7435799432511896,-0.7902989898147671,0.8656520178217448,1.2211114470763471,2.9403170552918105,-0.759825392421547,-0.3197432594080659,-0.0972844510871961,-0.3173124350719625,-0.6852611567054777,-0.6132598415385575,-0.6093697291687816,-0.5498549491249698,-0.72830477742263,-0.7453824912327942,0.061751438562307255,0.2900023788749522,-0.17543844830769387,0.14315751460017825,-0.502137972584516,0.994461613611655,-0.5820893080449943,-0.40872547707566964,-0.7319840583592675,-0.8582514681358587,-0.7581316697004732,-0.9121079823335364,0.8814269118627559
2018,吉林省,-0.6224859003375955,-0.7860801660522804,-0.5708318167369776,-0.5584309712850932,-1.0660446287106191,-1.1554823644841854,-0.008554184768086523,0.22635616749763934,-0.12633830141167013,-0.7301367732515025,-0.7003195874625218,0.7672444068421262,-0.60031789808646,0.1558005145000134,-1.1483166070950228,0.23758243314840222,0.38737319783908003,0.1575201292478703,-0.20040916483348853,-0.5191242070981483,-0.6163786636384729,-0.5728041970935109,-0.7067329982586628,-0.7398969316587559,0.23902797301966253,0.4643367817876065,0.0075008174343955784,0.23793883651232114,-0.32923637329743977,1.3898706248990675,-0.5522108974132331,-0.33958594150446497,-0.7140091083211708,-0.8769257929612401,-0.7169545029999205,-0.5605434159736767,1.199084404139899
2019,吉林省,-0.6292704006252736,-0.8161054208149714,-0.5834689814596985,-0.5006453450424039,-0.9658169846219117,-1.2477637467404927,0.27839366490406636,0.5327116447695022,-0.017024066647463313,-0.7109729329767909,-0.6633970476853829,0.7903450384941072,0.39810062403190943,0.11767046912975732,-0.8835077226267414,-0.16236960401191478,0.45013858977190746,0.2147863681608154,-0.08884003814572619,-0.5120292735242291,-0.6224600033140911,-0.5796705990066479,-0.6922729335225094,-0.6406804459635577,0.5358633821151838,-0.12316257496724056,0.29405170271182635,-0.31832736087075963,-0.09062002748380217,-0.014694761549115797,-0.498150962268301,-0.5946676873860832,-0.6951031279855864,-0.882850085107992,-0.6684062553603661,-0.4614687698119205,1.2978004410167598
2020,吉林省,-0.7255108701028673,-0.8783241151775992,-0.713841851899698,-0.45156074395238766,-0.38108043906663863,-1.18635048684892,1.0982540515742203,1.3039695776944982,-0.004136376926446374,-0.689534194430531,-0.6448802273357646,0.9486712041198335,2.057854295825631,-0.19871727954746518,-0.8132137313156442,-0.2650448861539201,0.781752546549369,0.5273645888939713,0.02262539100138846,-0.4510995797840782,-0.6293139819876544,-0.5923310602411357,-0.6716594643056445,-0.5999675211845292,0.9509515439562514,2.484504511549926,0.7224938441482429,2.233073128450326,-0.011009217777325024,-0.30886380941915775,-0.45821952347540135,-0.3409756942289245,-0.6757002878630594,-0.8334213835608478,-0.6148727575419675,-0.7717575697532338,1.1493896997386341
2021,吉林省,-0.7357420362743615,-0.9072238594677215,-0.731493145389457,-0.39521984264787013,-0.22187376723108343,-1.2769861844549903,1.4743747788047965,1.6725706024639306,0.047553058676283684,-0.6527525533831966,-0.5806885834570878,1.1857124108212296,0.34086868788758906,-0.08548647087540176,-0.15521172762179672,-0.06019976486182303,1.6165993627735822,1.420455445674223,0.03576669751619545,-0.39934432668339,-0.7265400262596495,-0.7229442720216934,-0.6485990144826043,-0.5795498056484066,1.4795773920274948,2.6759486204293483,1.27050217559689,2.475206808527022,0.04876006014424619,-0.5385478550406387,-0.4008488401595583,-0.3513850006659147,-0.6479187568661702,-0.7184023982428798,-0.5708325939292255,-0.6446153856079956,1.0937596238036704
2022,吉林省,-0.7452718748870961,-0.9306180197922714,-0.748612438334417,-0.3437322939224024,-0.051063275192582046,-1.3446591981096159,1.8357976428956762,2.0188020496091212,0.04796908883227061,-0.6667617132110857,-0.5631185898546799,-0.013599795533220082,0.19604305750314577,-0.23567584241308454,-2.4358077608188977,-0.28228663278339544,2.0155909048361633,1.8301715241634622,0.08847332931267024,-0.3399379641545661,-0.7368759672680776,-0.7406281055293689,-0.609035064115333,-0.5087683917898485,2.0227788575744725,1.049772146155523,1.8460323434846115,0.8937192032579452,0.07109926072846906,-0.5678971687249926,-0.3456920071721588,-0.3348081393468383,-0.6320465884263836,-0.855433490345969,-0.533916748188292,-0.6476816417511772,0.9303949194356692
2014,四川省,1.2765447008768667,1.029485074485681,1.2535530295607522,1.5390181525232067,0.4232534630300329,-0.09117042246143808,0.784385674631298,0.7652872020605909,2.0755244119355316,-0.015558611855271869,0.2476305135158378,0.2183915898878108,0.7652919258216303,0.07358920176348119,0.19532821100771505,0.041057240764884935,0.5898636840851199,0.6037195741112309,1.8919243939623585,1.4127947321986267,1.2842815223832476,1.2727568671939402,-0.02706855527519686,0.1728838472887825,0.8113402141915314,0.5589333027603912,0.8448931643821429,0.4991305913426845,2.0461610518973514,0.5009152555364459,1.5523480049296312,1.6121461504269043,0.020680339076531804,-0.23298054356952871,0.2820087418165644,0.23626080071166528,0.6984486394944308
2015,四川省,1.3001398449505681,0.9991385326555158,1.3339393915031803,1.3392524487944686,0.029401171470183046,-0.23266854192110994,0.37696353692885165,0.4156313628279623,1.4724101173585868,0.043215198021302685,0.6575558824156877,-0.7033105758315407,-2.0846306817511655,-0.9027435718425028,-0.6975798395785872,0.2976715442443221,1.0335035564866888,1.0785521384310632,2.1563531226139627,1.6995402993737634,1.2960180996063941,1.248077486116564,0.07635875625537891,0.40458408319270156,0.7584373806625336,0.06205376075753084,0.7748743746180238,0.07981922265487658,1.8834280787652558,1.3311956728955971,1.5299246345498987,0.8885644500311394,0.05904057637734933,-0.1042668965885358,0.47159367067802027,1.632913291015184,0.3267204683258034
2016,四川省,1.3201952572928857,1.02822278386145,1.319792993026931,1.5215136670445382,0.2651478836224939,-0.17422366649211476,0.659530503399903,0.6676464579386461,1.6614264848953095,0.15651323487680846,0.6271142297609152,-0.4311492073676567,0.13427343558416138,0.017861959008762356,0.2559430127158813,-0.3900665855171614,0.6550191977579559,0.6347387868557424,1.5413701442782748,1.4889055111158858,1.3198548757024198,1.3286120396722214,0.13957845039191194,0.8565914697313831,0.8725567815869122,-0.23453175879043786,0.8898185150400449,-0.14900594241616077,1.8302302754963402,1.372556133043271,1.6193649717732637,0.46297202589903336,0.15533566844588503,0.012247405436122254,0.688649736577865,0.9046506066416756,0.3347655850549712
2017,四川省,1.3299211939807003,1.016280121154145,1.3253989245135414,1.5818622472567039,0.2947926797614075,-0.1988320350937968,0.7383864010197313,0.7453655088529119,1.556503679555409,0.34963285366680574,0.8516985715079859,-0.47772112296071945,-0.5543951522297489,-0.3690954031979577,1.4304365542266335,-0.07382350441408933,0.9278125018030466,0.9425448210128197,1.7341061641457274,1.6810834095095797,1.340115670551735,1.3144395624238903,0.26144680044980984,0.8230247453899975,0.8652749278643201,-0.29288319571343635,0.872819733710027,-0.27081340162597073,1.6518344403899012,-0.11687394183132303,1.6344251886312262,0.6835869406092218,0.2864422175132134,0.8618979776476449,0.9110273411827474,0.012202852760532635,0.1858471861781538
2018,四川省,1.3328031446357311,1.100511825459631,1.2621129994226965,1.8138019312725053,0.7606394762300479,0.002648982832474508,1.1764747211298887,1.0980472757056179,1.342118717618062,0.5520829991164216,1.351270039993788,-0.56156199328117,0.42577106698459416,-0.5171225506253493,1.1574120894828104,0.19721283202550305,1.0119393541125867,1.0284441793822365,1.627118583344763,1.7447155053968397,1.3499412081465638,1.3200558284002148,0.4691747537219629,1.0706644112224497,1.1147142101452157,0.12056249272685383,1.1682747425412772,0.30547026696230484,1.6070511752642325,0.35725312660696207,1.8012350643074093,1.0776308253536946,0.4691296777409157,1.4017919436994704,1.1664066657500416,2.096316520195669,-0.17640820343933827
2019,四川省,1.342591171523341,1.1163620484087429,1.2385468131274078,1.9872557992532887,1.0034444731773386,0.05647978914865413,1.476565220405347,1.3475290747577064,1.4386469589216042,0.6923305788440285,1.3969078298821471,-0.627212120050343,-0.007039862602099286,-0.10026405783612735,-0.004925516979698584,-0.3127870816558604,1.3936991229627638,1.5056628369901086,1.4085147406102871,1.989274833246264,1.352852672143952,1.2566532362142644,0.6869390317243417,1.6215207645766792,1.3632275123328335,0.6513837716650249,1.4702054775934863,0.9095939850867933,1.530478242621556,-0.02860071021973962,1.9649490499706381,1.768360087096244,0.6614922314428093,1.080458699446116,1.4497933712218174,1.525023683845837,-0.21060434884821339
2020,四川省,1.3442115243268304,1.0695841508460666,1.2035416449505465,2.2481574077162336,1.276317763351242,0.03340944358457692,1.9328342058000765,1.7449444011851707,1.475904770668877,0.7789464695966619,1.5018364785299843,-0.3565613485863235,0.42242518326441103,-0.1860119957160849,-0.7907735882008616,-0.26236080112637367,1.6637502650685267,1.832557617451501,1.5069425607832425,2.1721661808233916,1.3627409357889229,1.2330436058436332,0.8377954950434267,1.6718436274680426,1.7285974235283137,0.8233202165757622,1.9116071661295975,0.9722948438472673,1.5027750917405809,-0.2956007052303461,2.1991598477561785,1.9828225978582164,0.8156191264175148,0.3525151552630797,1.6891308242017644,-0.36154566965515006,-0.3358069658604024
2021,四川省,1.3488720397262157,1.0022753330854821,1.2002851130455783,2.3953917612698286,1.3351838585413702,-0.06348600778454587,2.1621734413777434,1.9614768410229588,1.4918248579713096,1.005275956831684,1.7302105961752767,-0.44465296602900856,-0.1994327221995003,-0.2154203755350899,0.7790052217215615,-0.1637397663805621,2.0939317981496783,2.3295808493501005,1.5449335688568955,2.4472632271580093,1.364377882223863,1.1979739059201153,0.9309633555623232,1.7875440155060707,2.0442015104328295,0.7154418468046618,2.2758667660585354,0.7648022368418333,1.554231517780456,-0.5865038244790692,2.40359569863897,1.8146613844410804,0.9783188890275801,0.9457078061709886,1.8286314848580787,0.4191331043322048,-0.4025474761406264
2022,四川省,1.350070887582774,0.9133660401710103,1.2032505446804989,2.514976657242568,1.3210672889514112,-0.20037005813140216,2.335218327821256,2.14219277073811,1.4989343510813973,1.1074620373392368,1.8883528831438467,-0.39112099774870895,-0.32467733393592185,-0.22733319135889335,-0.7789509507684707,-0.23239805384508905,2.328316963333345,2.5794048166078207,1.5611669474928336,2.6025084785008477,1.3690861248063293,1.1947113706247106,1.1744133035429691,2.039362507118249,2.3346700329855445,-0.10052184617269598,2.5931773508855214,-0.19388671272439814,1.5749532712669017,-0.6945002486281187,2.589095955120641,0.786887283438143,1.1273542802429406,1.0280020976665214,2.00954880417887,0.619296716353076,-0.4570991120537372
2014,天津市,-1.0326117069223113,-1.093439612869505,-0.9968575843500579,-0.9646792734874249,-1.596827645293069,-1.5246078935094156,-0.3064542424429939,-0.004271424878977363,-0.8018788235886484,-0.7549799588459938,-0.8707854356011079,2.765640845139573,-0.5163920107419043,1.4227033857931755,-0.2500151390494176,0.11673266014439942,0.12067921883335957,-0.1693746512135219,-0.9236146674087632,-0.9636667626227837,-1.0525341497756031,-1.0251580179626147,-0.7492925932718554,-0.8777573469586555,0.15174910878115752,-1.1650155473244832,-0.15317813942314762,-1.256584025592704,-0.8609586014848801,-0.07155662480569108,-0.9561457840492137,-0.8739695225231144,-0.7390816189633165,-0.8383971741947803,-0.8617312579658408,-0.7443743239715145,0.3547128822694973
2015,天津市,-1.0252046725117436,-1.1076343936889392,-0.9729878597284045,-1.0136528815288792,-2.0626744417617084,-1.7060946119468203,-0.770827861759761,-0.4651410290471202,-0.7903779010542545,-0.7453014112397575,-0.7890645351247924,1.2857603838947065,-2.806609449971069,-0.14489171061722658,-1.3285329723105148,0.3556300034259347,0.20049615108881874,-0.10972231901253789,-0.7776745195208672,-0.9403812053989115,-1.0367858066330036,-1.006481741703938,-0.7189953562812023,-0.8286459351891021,-0.0032333263408499614,0.25247502991214343,-0.31466656205830995,0.14443073204348028,-0.8324085947069356,-0.1764754851393457,-0.9694792049435882,-0.7485905406519642,-0.730550932047574,-0.8416207651090203,-0.8234488992542798,-0.47183200981671103,0.7532409731947675
2016,天津市,-1.0202251982280641,-1.083310201477552,-0.9815297695325762,-0.9667487233180857,-1.6448239818989288,-1.5092276631333643,-0.4028336728672288,-0.11030320441923719,-0.8051238588053463,-0.7210862029063346,-0.7421922905464586,0.6621985826633399,0.8823787718396209,-0.35187596626481876,-0.5901752987182477,-0.04644144286803519,-0.298371355239579,-0.6155740960768825,-0.7659472703785287,-0.9920194264122819,-1.0293029186188951,-0.9825680134364726,-0.7085846849186163,-0.7385357506230145,-0.015037688087821867,0.20758191227017553,-0.330046411833088,0.08768261090680737,-0.7843300591679186,-0.7226736575346302,-0.9624438536857188,-0.7039737203577824,-0.7082707850441057,-0.8693528796013776,-0.759713134661492,-0.46309813931103355,0.34774808551399006
2017,天津市,-1.022980259850628,-1.0735300549113675,-0.9870531123252404,-0.9720932460699765,-1.5700061630721471,-1.420022326952267,-0.4137858808699825,-0.1352024884095086,-0.792458051834189,-0.6816508514977107,-0.6749145099428454,0.4528540498067794,-0.9468928416114012,-0.1348601301908486,0.08873610326516727,0.0325964051355185,0.08572223462217013,-0.21471042368627005,-0.7809834137724434,-0.9425632522605862,-1.0242724507732557,-0.9911256701828288,-0.6825377421135423,-0.6868517066959096,-0.06289611269226877,-0.10649559827913073,-0.36971023493646143,-0.1448692844988757,-0.7810919872766918,-0.7210534066067228,-0.9650499546097028,-0.7323993557394076,-0.6819450706770488,-0.6846278850076841,-0.6876065124302077,-0.5275915179344806,0.4555133734949914
2018,天津市,-1.0196758319189152,-1.1007352247824331,-0.9726113846397956,-0.984110836872314,-1.8904522927642113,-1.6599539208186667,-0.5714976761096394,-0.2570128262717295,-0.789305467763266,-0.6446868944713563,-0.6117968416444465,0.2980632905885992,-1.3761014016833577,-0.21214467853507213,-0.17330853482785527,-0.045736592063292086,0.05877004771019168,-0.2266408901264666,-0.7680683564372314,-0.948198566016508,-1.027055726299045,-0.9966591952136127,-0.6401193442003321,-0.6126673402479974,0.013179706383792787,-0.9737498335695614,-0.2960488491730537,-0.8940223409499612,-0.7807233745785739,-0.7183275027603966,-0.9546655690433145,-0.9685773988992142,-0.645823684157997,-0.6080705340555982,-0.6223483605904621,-0.46200960659020207,0.5515430377378291
